GO	obs	exp	oddsratio	p_val	pval_adj
positive regulation of protein phosphorylation	351	190.3059257740414	1.8443986889654593	2.4268230792087388e-24	2.4200279745869542e-20
positive regulation of neuron projection development	223	101.39025013196208	2.199422525437699	2.5049624834630512e-24	2.4976980922610083e-20
neuronal cell body	612	389.0050288902858	1.5732444429982093	2.714219398747254e-24	2.7060767405510124e-20
intestinal absorption	93	24.85530939648587	3.7416552945081696	3.120221945687953e-24	3.11054925765632e-20
G-protein coupled receptor signaling pathway	1288	946.5412556369786	1.3607436467555083	3.2412633633952597e-24	3.230891320632395e-20
semaphorin receptor activity	101	28.920758176889073	3.4923012523478834	3.893171109856645e-24	3.8803236451941176e-20
endodermal cell differentiation	157	60.61809898083794	2.5899855429255454	8.380025487447223e-24	8.351533400789902e-20
collagen type VI trimer	91	24.27523922158908	3.7486757254721326	8.45467925375952e-24	8.425087876371361e-20
cholesterol binding	148	55.290158508033045	2.676787406541749	8.786275132294551e-24	8.754644541818291e-20
ion channel activity	316	166.99210736712124	1.8923050016088165	1.1360158718116542e-23	1.131812613085951e-19
regulation of protein phosphorylation	182	76.27118033800085	2.3862224131507443	1.2162494214943164e-23	1.211627673692638e-19
positive regulation of mitochondrial calcium ion concentration	44	5.238676844783715	8.399067417913347	1.2249816916219595e-23	1.220204263024634e-19
peptide binding	180	75.11252009287372	2.3964047508649284	1.3836949076609043e-23	1.3781601280302608e-19
bile acid and bile salt transport	121	40.1701890328663	3.0121839830278287	1.5047094960408223e-23	1.4985401871070549e-19
regulation of lipid metabolic process	217	99.3021569055882	2.1852496135236352	2.070056873480355e-23	2.0613626346117377e-19
muscle myosin complex	81	19.918788790884246	4.066512319115976	2.4302582320969924e-23	2.4198081216989755e-19
structural molecule activity conferring elasticity	81	19.918788790884246	4.066512319115976	2.4302582320969924e-23	2.4198081216989755e-19
striated muscle myosin thick filament assembly	81	19.918788790884246	4.066512319115976	2.4302582320969924e-23	2.4198081216989755e-19
establishment or maintenance of transmembrane electrochemical gradient	44	5.347838625269827	8.227622986245207	2.432026845009578e-23	2.4208395215225343e-19
Z disc	298	155.14792779931233	1.9207475357677373	2.6126677651305486e-23	2.600388226634435e-19
signal transduction	2933	2395.136818107291	1.2245647003655282	2.9007909678968425e-23	2.8868671712509376e-19
response to wounding	131	46.22857798210602	2.8337449629254654	3.34113448494693e-23	3.32476292597069e-19
potassium ion import	38	3.7113742186638623	10.238795055724788	4.200506342628364e-23	4.179503810915222e-19
response to organic cyclic compound	213	97.31504225655839	2.1887674819937226	4.3228264253820925e-23	4.3007800106126437e-19
toll-like receptor signaling pathway	195	85.65694862184709	2.2765228406731337	4.83950572531252e-23	4.814340295540895e-19
carbohydrate metabolic process	412	239.4734958134014	1.7204409139332557	5.0822169345388205e-23	5.055281184785765e-19
peroxisome	346	190.5257752216699	1.816027251942376	5.108265779472907e-23	5.080681144263753e-19
L-serine transport	89	24.022490284813752	3.704861525379113	5.237161525579861e-23	5.208357137189172e-19
L-serine transmembrane transporter activity	89	24.022490284813752	3.704861525379113	5.237161525579861e-23	5.208357137189172e-19
calcium activated phosphatidylserine scrambling	64	12.72670582612409	5.028795422349379	5.349636254296235e-23	5.319143327646746e-19
calcium activated phospholipid scrambling	64	12.72670582612409	5.028795422349379	5.349636254296235e-23	5.319143327646746e-19
calcium activated phosphatidylcholine scrambling	64	12.72670582612409	5.028795422349379	5.349636254296235e-23	5.319143327646746e-19
calcium activated galactosylceramide scrambling	64	12.72670582612409	5.028795422349379	5.349636254296235e-23	5.319143327646746e-19
folic acid binding	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
folic acid transport	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
methotrexate transport	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
reduced folate transmembrane transport	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
reduced folate carrier activity	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
methotrexate transmembrane transporter activity	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
folic acid transmembrane transporter activity	35	2.983917157387959	11.729548158983764	5.908287855025566e-23	5.87224729910991e-19
positive regulation of nitric-oxide synthase activity	86	22.642896448117966	3.7981006624772227	6.394483850075183e-23	6.351001359894672e-19
regulation of complement activation	254	125.39817635654786	2.025547798062033	6.643397758484276e-23	6.597558313950734e-19
negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator	32	2.329123084751512	13.739076397250166	9.417782904483255e-23	9.351858424151872e-19
cilium-dependent cell motility	76	18.140000990035997	4.189635934515414	1.0806451032785356e-22	1.072972523045258e-18
cholesterol biosynthetic process	154	60.62519656482602	2.54019794946692	1.2302713704387435e-22	1.2214134165715845e-18
neutrophil chemotaxis	132	47.754772177296594	2.764121656992324	1.6676036115187832e-22	1.6554301051546961e-18
protein lipidation	60	11.418867977885553	5.2544613105431734	1.6871928394801064e-22	1.6747076124679536e-18
neuron projection regeneration	73	16.97792743930293	4.299700317425622	1.926958747655346e-22	1.9125065570479308e-18
linoleic acid metabolic process	91	25.548410462890523	3.5618654292477006	1.9337684534919749e-22	1.919071813245436e-18
phosphatidylserine binding	102	31.211279424354558	3.2680493040092458	1.9726426443422444e-22	1.9574532959808092e-18
platelet degranulation	444	265.94379557665445	1.6695256944696173	2.188180319087812e-22	2.171112512598927e-18
cellular response to epidermal growth factor stimulus	108	34.58685068611023	3.1225739799250305	2.819776898209733e-22	2.797500660713876e-18
gliogenesis	31	2.2200222478844016	13.963824024530314	2.9916672049343286e-22	2.967733867294854e-18
protein polymerization	76	18.50378976995481	4.10726672453897	3.09525508242239e-22	3.0701835162547686e-18
dendritic spine	218	102.61179200102168	2.124512161310168	3.752963661160716e-22	3.7221893591391986e-18
regulation of membrane depolarization	21	0.5096773281698302	41.202539017004426	4.1705251794553263e-22	4.135909820465847e-18
negative regulation of sodium ion transmembrane transport	21	0.5096773281698302	41.202539017004426	4.1705251794553263e-22	4.135909820465847e-18
negative regulation of sodium ion transmembrane transporter activity	21	0.5096773281698302	41.202539017004426	4.1705251794553263e-22	4.135909820465847e-18
sodium channel inhibitor activity	21	0.5096773281698302	41.202539017004426	4.1705251794553263e-22	4.135909820465847e-18
regulation of long-term neuronal synaptic plasticity	42	5.202694087229167	8.072740640872125	4.31439629084848e-22	4.276861043118098e-18
endosome lumen	127	45.50809227358128	2.7907124569519044	4.877589217389909e-22	4.834666432276878e-18
sodium ion export across plasma membrane	45	6.184536044581791	7.2762127466981195	5.069373172717558e-22	5.024255751480372e-18
regulation of membrane potential	181	78.60362529026989	2.3026927744311743	5.3097619460078845e-22	5.261974088493814e-18
peptide cross-linking	154	61.680503509977406	2.496737076328974	5.587201064850364e-22	5.536357535160226e-18
cellular oxidant detoxification	110	36.03931203931204	3.0522225252249795	5.745157989678318e-22	5.692302536173278e-18
monooxygenase activity	225	108.04590917800346	2.082448115914477	7.908567032517686e-22	7.835017359115271e-18
low-density lipoprotein particle receptor binding	115	39.015295766274576	2.947561917482829	8.520362437913638e-22	8.44027103099725e-18
glucose transport	43	5.639160348832114	7.625248678893379	8.946658981830852e-22	8.861665721503459e-18
hydrogen ion transmembrane transporter activity	85	23.26222513948146	3.6539926636568847	1.0441593472504905e-21	1.0341354175168859e-17
vasodilation	114	38.65298380704337	2.9493195290974366	1.2194532644951514e-21	1.2076245678295484e-17
positive regulation of heterotypic cell-cell adhesion	96	28.999151038704145	3.3104417392037506	1.4518924664242575e-21	1.4376639202532998e-17
cell adhesion molecule binding	150	59.90679903781587	2.503889415044747	1.4618336517022253e-21	1.4473614985503732e-17
response to calcium ion	150	59.94319110686747	2.5023692804838857	1.5393843837090736e-21	1.523990539871983e-17
actin filament binding	423	253.143764185283	1.6709872406353035	1.7364734157055366e-21	1.7189350342069106e-17
ATP synthesis coupled proton transport	57	10.838033725181901	5.25925656307582	1.784272899120397e-21	1.7660733155493687e-17
single-stranded RNA binding	97	29.652867864298567	3.2711844413803215	1.9137432097303658e-21	1.894031654670143e-17
proteolysis	1361	1029.8640644562608	1.321533634362288	2.438835933853637e-21	2.4134720401415592e-17
smooth endoplasmic reticulum	75	18.795559434081017	3.9903042132391318	2.5873611771731253e-21	2.5601938848128074e-17
oxygen binding	101	31.976498024520847	3.1585697696648705	2.8760693830375304e-21	2.8455830475773324e-17
long-chain fatty acid import	52	9.020687237026648	5.764527539161192	2.9230767277020002e-21	2.8917998067155887e-17
positive regulation of protein processing in phagocytic vesicle	34	3.202404107110548	10.617023605642755	3.0581956801459735e-21	3.025167166800397e-17
proton-transporting V-type ATPase	51	8.693550872678689	5.866417617716855	3.5938452686537465e-21	3.554672355225421e-17
taurine transmembrane transporter activity	24	1.055659597323025	22.734601249171572	3.6212391097555555e-21	3.581405479548244e-17
taurine transport	24	1.055659597323025	22.734601249171572	3.6212391097555555e-21	3.581405479548244e-17
taurine:sodium symporter activity	24	1.055659597323025	22.734601249171572	3.6212391097555555e-21	3.581405479548244e-17
skin morphogenesis	66	14.835765680152049	4.4487087099453015	3.829948845409111e-21	3.786670423455988e-17
lipoprotein metabolic process	75	18.977468876498893	3.9520549599150003	4.258440095669945e-21	4.2098938785793075e-17
collagen type I trimer	36	3.8208453308341777	9.421998768042354	5.443415472621654e-21	5.3808161946865054e-17
branchiomotor neuron axon guidance	57	11.201884519453197	5.088429531746536	7.033399990496243e-21	6.951812550606487e-17
arachidonic acid metabolic process	106	35.20806283833988	3.010674017673336	7.756262885094166e-21	7.665514609338564e-17
ficolin-1-rich granule lumen	176	77.63599208965063	2.2669897719187118	8.289374628989058e-21	8.191560008366987e-17
NAD binding	97	30.38051359260119	3.192836082390101	8.71664376076377e-21	8.612915700010682e-17
vacuolar proton-transporting V-type ATPase	50	8.584724052322326	5.824299033406214	1.1327115782716625e-20	1.1191190393324027e-16
ligase activity	418	252.27964029547158	1.6568915331829221	1.1335133525389865e-20	1.1197978409732647e-16
hepoxilin biosynthetic process	74	18.869056964039462	3.9217646192403133	1.1424070918577916e-20	1.1284697253371266e-16
viral process	701	477.5981051991802	1.4677612669917335	1.1997267817261056e-20	1.1849701423108746e-16
vacuolar acidification	51	8.984650012653807	5.676347985527826	1.2446950606546997e-20	1.2292608419025814e-16
lipoprotein particle binding	58	11.783609060829727	4.922091330473586	1.309798067997223e-20	1.2934255921472575e-16
protein disulfide oxidoreductase activity	135	52.40651408226302	2.5760156416450286	1.5355963373531224e-20	1.516247823502473e-16
intestinal hexose absorption	46	7.203170725500675	6.3860765977891845	1.6144278557441005e-20	1.5939246219761503e-16
calcium-transporting ATPase activity	83	23.555102872275413	3.523652622111526	2.317907721529271e-20	2.288238502693696e-16
voltage-gated calcium channel activity	133	51.50076331986076	2.582485994896116	2.3996720515358403e-20	2.368716282071028e-16
cellular potassium ion homeostasis	33	3.2025284964718654	10.304357958517828	2.4342976436489007e-20	2.402651774281465e-16
sodium:potassium-exchanging ATPase activity	33	3.2025284964718654	10.304357958517828	2.4342976436489007e-20	2.402651774281465e-16
sodium:potassium-exchanging ATPase complex	39	4.948544545721846	7.881105169340463	2.541746616027151e-20	2.5081955606955924e-16
fatty acid beta-oxidation using acyl-CoA oxidase	95	29.837098835045694	3.1839556695913096	2.5498885781144827e-20	2.51597506002556e-16
branched-chain amino acid catabolic process	76	20.177350708426864	3.7665995451156715	2.860938204661064e-20	2.8226016327186055e-16
outer dynein arm	79	21.703041387826808	3.6400428211094384	3.2897266859307203e-20	3.2453153756706554e-16
oxidoreductase activity	80	22.211566018278962	3.601727133249595	3.3887373525208216e-20	3.3426505245265386e-16
sterol biosynthetic process	125	46.96718588717042	2.661432607444021	3.4836100533636443e-20	3.4358845956325624e-16
regulation of blood pressure	200	94.81484996403903	2.109374218024446	3.6304860630822085e-20	3.580385355411674e-16
excitatory postsynaptic potential	109	37.750801480527386	2.8873559163035085	3.7814840409414425e-20	3.7289214127723566e-16
negative regulation of angiogenesis	253	131.9261208172682	1.917740008064302	5.283578622308397e-20	5.209608521596079e-16
positive regulation of axon extension	109	38.187455502036116	2.8543404782282034	8.148960639276662e-20	8.034060294262861e-16
integrin binding	399	240.87556998795822	1.656456900215936	8.308932038487829e-20	8.190945203541302e-16
folic acid metabolic process	74	19.63312795967208	3.769139596706218	8.513697228515729e-20	8.391951358147954e-16
dendrite morphogenesis	106	36.6635156078609	2.8911575511125536	1.1129740028526094e-19	1.0969471772115318e-15
disordered domain specific binding	93	29.511939462200665	3.1512669683778594	1.1595533980078983e-19	1.1427398737367837e-15
dendrite	685	469.69234490543437	1.4584014566767416	1.1790247552252498e-19	1.1618109937989611e-15
recognition of apoptotic cell	46	7.639856135856611	6.02105578717711	1.2138198376845306e-19	1.195976686070568e-15
aorta development	145	60.13688290493676	2.411165876841559	1.4332458509412268e-19	1.4120338123472965e-15
actin filament capping	76	20.86866769452735	3.641823288025734	1.6164099963627495e-19	1.5923254874169446e-15
fatty acid beta-oxidation	180	82.8300943479161	2.1731232037951744	1.6308973537230575e-19	1.6064338934172116e-15
eye photoreceptor cell development	78	21.885815243683357	3.563952228030994	1.7022307450517364e-19	1.6765270608014553e-15
