ENSG,ω_lower,ω,ω_upper,ω0_lower,ω0,ω0_upper,category,TR_ID_Homo_sapiens,TR_ID_Chlorocebus_sabaeus,TR_ID_Bos_taurus,TR_ID_Equus_caballus,TR_ID_Ovis_aries,TR_ID_Capra_hircus,TR_ID_Canis_familiaris
ENSG00000006025_OSBPL7,0.0746559,0.0826212,0.0915375,0.09447080000000001,0.10821800000000001,0.122491,epistasis,ENST00000392507,ENSCSAT00000000597,ENSBTAT00000017982,ENSECAT00000020693,ENSOART00000008831,XM_018064956.1,ENSCAFT00000026573
ENSG00000006042_TMEM98,0.0191162,0.026562400000000003,0.0343228,0.0373022,0.052235000000000004,0.07022460000000001,unclassified,ENST00000394642,ENSCSAT00000004405,ENSBTAT00000011732,ENSECAT00000007879,ENSOART00000010851,XM_018064240.1,ENSCAFT00000029168
ENSG00000006062_MAP3K14,0.16020299999999998,0.17188499999999998,0.183294,0.22070900000000002,0.238169,0.253311,epistasis,ENST00000344686,ENSCSAT00000001710,ENSBTAT00000009316,ENSECAT00000015608,ENSOART00000011318,XM_018065266.1,ENSCAFT00000021854
ENSG00000006071_ABCC8,0.058380499999999995,0.0636157,0.06906489999999998,0.0679947,0.07642180000000001,0.084996,unclassified,ENST00000302539,ENSCSAT00000002844,ENSBTAT00000046676,ENSECAT00000022793,ENSOART00000003929,XM_018059612.1,ENSCAFT00000014193
ENSG00000006116_CACNG3,0.0107197,0.015268,0.0208731,0.020922,0.0300712,0.041939699999999996,unclassified,ENST00000005284,ENSCSAT00000004669,ENSBTAT00000001841,ENSECAT00000016958,ENSOART00000019238,XM_005697611.3,ENSCAFT00000027856
ENSG00000006118_TMEM132A,0.168544,0.180518,0.192643,0.221875,0.239603,0.258979,epistasis,ENST00000005286,ENSCSAT00000004299,ENSBTAT00000024433,ENSECAT00000009634,ENSOART00000017213,XM_018043201.1,ENSCAFT00000026016
ENSG00000006125_AP2B1,0.0101038,0.013588399999999999,0.01721,0.020244099999999998,0.0281906,0.0353233,unclassified,ENST00000610402,ENSCSAT00000004294,ENSBTAT00000027078,ENSECAT00000009776,ENSOART00000006910,XM_018064222.1,ENSCAFT00000028998
ENSG00000006128_TAC1,0.137166,0.16811700000000002,0.20709499999999997,0.19839600000000002,0.245004,0.29993800000000004,unclassified,ENST00000319273,ENSCSAT00000011127,ENSBTAT00000020419,ENSECAT00000003114,ENSOART00000005025,XM_005678956.3,ENSCAFT00000003470
ENSG00000006194_ZNF263,0.18317,0.197051,0.21421500000000002,0.255857,0.27563499999999996,0.297272,epistasis,ENST00000219069,ENSCSAT00000008142,ENSBTAT00000026911,ENSECAT00000026108,ENSOART00000001744,XM_018040114.1,ENSCAFT00000030654
ENSG00000006210_CX3CL1,0.512397,0.5561649999999999,0.605808,0.491228,0.520954,0.549447,unclassified,ENST00000563383,ENSCSAT00000002949,ENSBTAT00000034627,ENSECAT00000019476,ENSOART00000000128,XM_018063153.1,ENSCAFT00000013917
ENSG00000006283_CACNA1G,0.10583,0.11208299999999999,0.118809,0.118096,0.127397,0.13659100000000002,unclassified,ENST00000359106,ENSCSAT00000003501,ENSBTAT00000012985,ENSECAT00000017909,Null,XM_018064862.1,ENSCAFT00000027129
ENSG00000006327_TNFRSF12A,0.175118,0.215545,0.26216,0.20919400000000002,0.245398,0.292711,nearly-neutral,ENST00000575124,ENSCSAT00000008347,ENSBTAT00000016020,ENSECAT00000023935,ENSOART00000000800,XM_018040800.1,ENSCAFT00000030714
ENSG00000006377_DLX6,0.0360601,0.0549619,0.10126,0.033221499999999994,0.050362199999999996,0.0703529,unclassified,ENST00000518156,ENSCSAT00000011107,ENSBTAT00000028605,ENSECAT00000020190,ENSOART00000004826,XM_018047529.1,ENSCAFT00000003439
ENSG00000006432_MAP3K9,0.0715701,0.07906460000000001,0.0875584,0.0941412,0.105558,0.117654,epistasis,ENST00000555993,Null,ENSBTAT00000007488,ENSECAT00000026155,ENSOART00000023099,XM_018054016.1,ENSCAFT00000026414
ENSG00000006451_RALA,0.0123933,0.0191289,0.0284725,0.0240863,0.036119099999999994,0.0544549,unclassified,ENST00000005257,ENSCSAT00000013312,ENSBTAT00000008749,ENSECAT00000017963,ENSOART00000019217,XM_018046991.1,ENSCAFT00000044047
ENSG00000006453_BAIAP2L1,0.150855,0.165324,0.181382,0.191076,0.20941700000000002,0.228422,epistasis,ENST00000005260,ENSCSAT00000015852,ENSBTAT00000030984,ENSECAT00000013386,ENSOART00000000847,XM_018040635.1,ENSCAFT00000024368
ENSG00000006459_KDM7A,0.149841,0.16361199999999998,0.180901,0.181766,0.198174,0.214075,epistasis,ENST00000397560,ENSCSAT00000006322,ENSBTAT00000033494,ENSECAT00000003811,ENSOART00000013634,XM_018046869.1,ENSCAFT00000006395
ENSG00000006468_ETV1,0.036000199999999996,0.0431993,0.0525927,0.05429830000000001,0.06704910000000001,0.08245419999999999,unclassified,ENST00000405358,ENSCSAT00000011458,ENSBTAT00000021259,ENSECAT00000021856,ENSOART00000008451,XM_013963163.2,ENSCAFT00000003676
ENSG00000006530_AGK,0.137048,0.15223299999999998,0.17186600000000002,0.162135,0.184772,0.206773,unclassified,ENST00000355413,ENSCSAT00000006183,ENSBTAT00000050797,ENSECAT00000015203,ENSOART00000014935,XM_018046856.1,ENSCAFT00000006263
ENSG00000006534_ALDH3B1,0.166732,0.185896,0.206512,0.13205,0.15183,0.170707,unclassified,ENST00000614849,ENSCSAT00000006816,ENSBTAT00000044598,ENSECAT00000008593,ENSOART00000015566,XM_018042919.1,ENSCAFT00000017782
ENSG00000006555_TTC22,0.165699,0.182828,0.202356,0.187896,0.208841,0.230571,unclassified,ENST00000371276,ENSCSAT00000017222,ENSBTAT00000022771,ENSECAT00000007167,ENSOART00000008105,XM_018044566.1,ENSCAFT00000043914
ENSG00000006576_PHTF2,0.0898219,0.100156,0.110679,0.10416700000000001,0.11814100000000001,0.131987,unclassified,ENST00000248550,ENSCSAT00000009939,ENSBTAT00000006730,ENSECAT00000017069,ENSOART00000019495,XM_018047272.1,ENSCAFT00000006993
ENSG00000006606_CCL26,0.39423600000000003,0.49010600000000004,0.60223,0.44761000000000006,0.512596,0.5844159999999999,nearly-neutral,ENST00000005180,ENSCSAT00000016252,Null,ENSECAT00000024168,ENSOART00000014507,XM_005697796.3,ENSCAFT00000043418
ENSG00000006607_FARP2,0.218736,0.233281,0.25044099999999997,0.270841,0.2881,0.305702,epistasis,ENST00000264042,ENSCSAT00000003802,ENSBTAT00000017429,ENSECAT00000008807,ENSOART00000019305,Null,ENSCAFT00000020637
ENSG00000006611_USH1C,0.09975369999999999,0.10977100000000001,0.120851,0.123753,0.13941099999999998,0.153336,epistasis,ENST00000005226,ENSCSAT00000002902,ENSBTAT00000061285,ENSECAT00000026767,ENSOART00000003413,XM_018059616.1,ENSCAFT00000014325
ENSG00000006634_DBF4,0.417387,0.45152200000000003,0.490839,0.454662,0.482367,0.512139,unclassified,ENST00000265728,ENSCSAT00000010513,ENSBTAT00000035138,ENSECAT00000015418,ENSOART00000014424,XM_005679056.3,ENSCAFT00000002907
ENSG00000006638_TBXA2R,0.152853,0.172205,0.194222,0.127798,0.147621,0.164319,unclassified,ENST00000411851,ENSCSAT00000009206,ENSBTAT00000019892,Null,ENSOART00000013344,XM_018050831.1,ENSCAFT00000030440
ENSG00000006652_IFRD1,0.0761477,0.0869614,0.100098,0.110502,0.128236,0.14568499999999998,epistasis,ENST00000005558,ENSCSAT00000009208,ENSBTAT00000013950,ENSECAT00000010670,ENSOART00000002614,XM_018047174.1,ENSCAFT00000005325
ENSG00000006695_COX10,0.168407,0.18508,0.204072,0.200966,0.224856,0.24571300000000001,unclassified,ENST00000261643,ENSCSAT00000007091,ENSBTAT00000020336,ENSECAT00000027185,ENSOART00000017890,XM_018064681.1,ENSCAFT00000028403
ENSG00000006704_GTF2IRD1,0.09261660000000001,0.100177,0.10934100000000001,0.12106600000000001,0.133874,0.148137,epistasis,ENST00000455841,ENSCSAT00000016298,ENSBTAT00000008161,ENSECAT00000021611,ENSOART00000012533,XM_018040881.1,ENSCAFT00000018878
ENSG00000006712_PAF1,0.030239999999999996,0.037320599999999995,0.044688099999999994,0.0355808,0.04548219999999999,0.0567605,unclassified,ENST00000221265,ENSCSAT00000001901,ENSBTAT00000027224,ENSECAT00000008531,ENSOART00000006585,XM_005692396.3,ENSCAFT00000008953
ENSG00000006715_VPS41,0.04525030000000001,0.0504745,0.0562474,0.0663477,0.0770416,0.0880574,unclassified,ENST00000310301,ENSCSAT00000013278,ENSBTAT00000009615,ENSECAT00000007739,ENSOART00000019308,XM_005679350.3,ENSCAFT00000005763
ENSG00000006740_ARHGAP44,0.0761686,0.0851405,0.09352,0.098488,0.112072,0.123741,epistasis,ENST00000379672,ENSCSAT00000007149,ENSBTAT00000029246,ENSECAT00000027177,ENSOART00000016911,XM_018064675.1,ENSCAFT00000028372
ENSG00000006744_ELAC2,0.184729,0.198477,0.21176999999999999,0.209168,0.224762,0.238948,unclassified,ENST00000338034,ENSCSAT00000007119,ENSBTAT00000029249,ENSECAT00000027179,ENSOART00000017150,XM_018064679.1,ENSCAFT00000028387
ENSG00000006831_ADIPOR2,0.0887147,0.10304,0.117853,0.110926,0.130996,0.153184,unclassified,ENST00000357103,ENSCSAT00000009711,ENSBTAT00000011923,ENSECAT00000016893,ENSOART00000013918,NM_001314307.1,ENSCAFT00000025249
ENSG00000006837_CDKL3,0.35175300000000004,0.390623,0.427266,0.343944,0.372261,0.40074,nearly-neutral,ENST00000265334,ENSCSAT00000011696,ENSBTAT00000014574,ENSECAT00000019284,ENSOART00000015090,XM_005682941.2,ENSCAFT00000001554
ENSG00000007047_MARK4,0.034761900000000005,0.0402389,0.0465652,0.044957199999999996,0.05441080000000001,0.0645346,unclassified,ENST00000262891,ENSCSAT00000001234,ENSBTAT00000003476,ENSECAT00000000882,ENSOART00000010618,XM_018062590.1,ENSCAFT00000007300
ENSG00000007062_PROM1,0.50283,0.532047,0.562331,0.411364,0.42687200000000003,0.44318599999999997,adaptive,ENST00000510224,ENSCSAT00000014528,ENSBTAT00000018252,ENSECAT00000014789,ENSOART00000010789,XM_018049749.1,ENSCAFT00000044445
ENSG00000007168_PAFAH1B1,0.0205088,0.0274289,0.03621,0.044998,0.059322,0.0761053,unclassified,ENST00000397195,ENSCSAT00000011851,ENSBTAT00000055329,ENSECAT00000015329,ENSOART00000017434,XM_018064414.1,ENSCAFT00000030661
ENSG00000007171_NOS2,0.207773,0.22257600000000002,0.23596999999999999,0.198365,0.212142,0.22627399999999998,nearly-neutral,ENST00000313735,ENSCSAT00000005436,ENSBTAT00000009062,ENSECAT00000026843,ENSOART00000018238,XM_013971952.2,ENSCAFT00000029597
ENSG00000007174_DNAH9,0.163877,0.170178,0.17741400000000002,0.204035,0.21241100000000002,0.22246999999999997,epistasis,ENST00000262442,ENSCSAT00000007233,ENSBTAT00000006131,Null,ENSOART00000016367,XM_018064667.1,ENSCAFT00000028231
ENSG00000007202_KIAA0100,0.106331,0.113205,0.120206,0.14183199999999999,0.15365,0.167312,epistasis,ENST00000528896,ENSCSAT00000005257,ENSBTAT00000015910,ENSECAT00000019247,ENSOART00000001967,XM_018064310.1,ENSCAFT00000029756
ENSG00000007216_SLC13A2,0.297286,0.324317,0.349618,0.204441,0.224975,0.24475,adaptive,ENST00000444914,ENSCSAT00000005332,ENSBTAT00000035282,ENSECAT00000009083,ENSOART00000020006,XM_005693253.3,ENSCAFT00000029696
ENSG00000007237_GAS7,0.0433171,0.0511954,0.06024550000000001,0.0581444,0.06976610000000001,0.0830955,unclassified,ENST00000432992,ENSCSAT00000008208,ENSBTAT00000025438,ENSECAT00000020598,ENSOART00000006657,XM_018064648.1,ENSCAFT00000027655
ENSG00000007255_TRAPPC6A,0.164194,0.2007,0.237711,0.218678,0.258822,0.301309,unclassified,ENST00000006275,ENSCSAT00000001244,ENSBTAT00000009288,ENSECAT00000020225,ENSOART00000010506,XM_018062586.1,ENSCAFT00000043367
ENSG00000007264_MATK,0.054968600000000006,0.0637298,0.07244489999999999,0.06837069999999999,0.0811625,0.0975875,unclassified,ENST00000395045,ENSCSAT00000009022,ENSBTAT00000008710,ENSECAT00000024122,ENSOART00000012695,XM_018050842.1,ENSCAFT00000030460
ENSG00000007312_CD79B,0.45768400000000004,0.518122,0.601741,0.270332,0.297498,0.324623,adaptive,ENST00000392795,ENSCSAT00000001992,ENSBTAT00000061488,ENSECAT00000009290,ENSOART00000015261,XM_005693997.3,ENSCAFT00000020113
ENSG00000007314_SCN4A,0.08420549999999999,0.08956289999999999,0.095439,0.0726709,0.082108,0.0931058,unclassified,ENST00000435607,ENSCSAT00000002001,ENSBTAT00000006265,ENSECAT00000007606,ENSOART00000015339,XM_013972591.2,ENSCAFT00000019738
ENSG00000007341_ST7L,0.11719500000000001,0.132125,0.151571,0.149545,0.168407,0.19100899999999998,unclassified,ENST00000358039,ENSCSAT00000016942,ENSBTAT00000018992,ENSECAT00000020600,ENSOART00000021448,XM_005677880.3,ENSCAFT00000021579
ENSG00000007350_TKTL1,0.245641,0.268301,0.293197,0.278522,0.298794,0.31875,unclassified,ENST00000369915,ENSCSAT00000004825,ENSBTAT00000036390,ENSECAT00000023922,ENSOART00000005987,XM_005701740.3,ENSCAFT00000030934
ENSG00000007376_RPUSD1,0.10802300000000001,0.12353399999999999,0.14216700000000002,0.148837,0.169854,0.195729,epistasis,ENST00000561734,ENSCSAT00000010211,ENSBTAT00000000204,ENSECAT00000024104,ENSOART00000015526,XM_018041057.1,ENSCAFT00000031177
ENSG00000007384_RHBDF1,0.0462082,0.0511208,0.056639800000000004,0.055712300000000006,0.0677211,0.0785324,unclassified,ENST00000262316,ENSCSAT00000011242,ENSBTAT00000026388,ENSECAT00000025119,ENSOART00000011552,XM_018040082.1,ENSCAFT00000031344
ENSG00000007392_LUC7L,0.0433351,0.05343330000000001,0.0661039,0.054278099999999996,0.07051900000000001,0.08745030000000001,unclassified,ENST00000293872,ENSCSAT00000011187,ENSBTAT00000022041,ENSECAT00000002375,ENSOART00000012094,XM_018040094.1,ENSCAFT00000031307
ENSG00000007402_CACNA2D2,0.036806,0.042022199999999996,0.0487208,0.048042800000000004,0.0567211,0.0660554,unclassified,ENST00000423994,ENSCSAT00000012273,ENSBTAT00000045596,ENSECAT00000004641,ENSOART00000009936,XM_018067094.1,ENSCAFT00000044034
ENSG00000007516_BAIAP3,0.123151,0.13206600000000002,0.142801,0.17618699999999998,0.19100999999999999,0.204468,epistasis,ENST00000324385,ENSCSAT00000009850,ENSBTAT00000018748,ENSECAT00000015003,ENSOART00000016790,XM_018040412.1,ENSCAFT00000031139
ENSG00000007520_TSR3,0.240142,0.270337,0.30028,0.295639,0.321191,0.35034699999999996,unclassified,ENST00000007390,ENSCSAT00000009834,ENSBTAT00000018749,ENSECAT00000014080,ENSOART00000016877,XM_018040413.1,ENSCAFT00000031131
ENSG00000007541_PIGQ,0.13898,0.15223399999999998,0.166601,0.160187,0.1761,0.191776,unclassified,ENST00000026218,ENSCSAT00000010830,ENSBTAT00000022073,ENSECAT00000010220,ENSOART00000013483,XM_018039960.1,ENSCAFT00000031266
ENSG00000007545_CRAMP1,0.158081,0.168567,0.178998,0.20669899999999997,0.22116,0.23569400000000001,epistasis,ENST00000397412,ENSCSAT00000009604,ENSBTAT00000002854,ENSECAT00000025061,ENSOART00000017469,XM_018040033.1,ENSCAFT00000022684
ENSG00000007866_TEAD3,0.039018300000000006,0.0468202,0.0565263,0.0411023,0.052571400000000004,0.0648646,unclassified,ENST00000338863,ENSCSAT00000008067,ENSBTAT00000025965,ENSECAT00000016089,ENSOART00000013193,XM_018038905.1,ENSCAFT00000002062
ENSG00000007908_SELE,0.346165,0.37258,0.400573,0.36136,0.384533,0.40472800000000003,nearly-neutral,ENST00000333360,ENSCSAT00000009377,ENSBTAT00000064677,ENSECAT00000009181,ENSOART00000012044,XM_005690626.3,ENSCAFT00000024075
ENSG00000007923_DNAJC11,0.0272901,0.031440800000000005,0.0364837,0.041314300000000005,0.05143060000000001,0.06113330000000001,unclassified,ENST00000377577,ENSCSAT00000017784,ENSBTAT00000014899,ENSECAT00000007404,ENSOART00000011970,XM_005690742.3,ENSCAFT00000031205
ENSG00000007933_FMO3,0.23200900000000002,0.256698,0.28052,0.239427,0.26245,0.283634,nearly-neutral,ENST00000367755,ENSCSAT00000009685,ENSBTAT00000027444,ENSECAT00000013421,ENSOART00000013330,Null,ENSCAFT00000046053
ENSG00000007944_MYLIP,0.0416819,0.0484274,0.056406200000000004,0.0569596,0.068084,0.08002639999999998,unclassified,ENST00000356840,ENSCSAT00000005626,ENSBTAT00000005377,ENSECAT00000021397,Null,XM_018039180.1,ENSCAFT00000015751
ENSG00000007952_NOX1,0.328002,0.36037800000000003,0.398665,0.351516,0.38131,0.413447,nearly-neutral,ENST00000372966,ENSCSAT00000008406,ENSBTAT00000022291,ENSECAT00000022024,ENSOART00000001150,XM_018044365.1,ENSCAFT00000027857
ENSG00000007968_E2F2,0.19813699999999998,0.217394,0.23964699999999997,0.22230300000000003,0.251279,0.280469,unclassified,ENST00000361729,ENSCSAT00000017607,ENSBTAT00000023554,ENSECAT00000025703,ENSOART00000007979,XM_018055614.1,ENSCAFT00000021059
ENSG00000008018_PSMB1,0.0729376,0.08947949999999999,0.108037,0.0778558,0.09876460000000001,0.117763,nearly-neutral,ENST00000262193,ENSCSAT00000009920,ENSBTAT00000010108,ENSECAT00000023164,ENSOART00000005590,XM_005685017.3,ENSCAFT00000028947
ENSG00000008056_SYN1,0.0599196,0.0683345,0.0788051,0.0824005,0.0962673,0.11109300000000001,epistasis,ENST00000295987,ENSCSAT00000011715,ENSBTAT00000027503,ENSECAT00000003083,ENSOART00000014155,XM_018043746.1,ENSCAFT00000024046
ENSG00000008083_JARID2,0.0961397,0.105626,0.11563,0.0992553,0.11027100000000001,0.12145,nearly-neutral,ENST00000341776,ENSCSAT00000005615,ENSBTAT00000017189,ENSECAT00000012139,ENSOART00000013773,XM_018038767.1,ENSCAFT00000043518
ENSG00000008086_CDKL5,0.056302,0.0633341,0.07058810000000001,0.0811722,0.0918756,0.10416199999999999,epistasis,ENST00000379996,ENSCSAT00000012824,ENSBTAT00000009766,ENSECAT00000007338,ENSOART00000014975,XM_018043886.1,ENSCAFT00000020338
ENSG00000008118_CAMK1G,0.0993038,0.111792,0.12684,0.11446600000000001,0.13230899999999998,0.15070699999999998,unclassified,ENST00000009105,ENSCSAT00000013318,ENSBTAT00000021995,ENSECAT00000015602,ENSOART00000014467,XM_018060784.1,ENSCAFT00000018919
ENSG00000008130_NADK,0.076633,0.0868591,0.0982906,0.101936,0.118202,0.13731,epistasis,ENST00000378625,ENSCSAT00000017835,ENSBTAT00000000257,ENSECAT00000024692,ENSOART00000002195,XM_018060497.1,ENSCAFT00000030505
ENSG00000008196_TFAP2B,0.013619399999999999,0.0180227,0.026084800000000002,0.0202141,0.030334500000000004,0.040807199999999995,unclassified,ENST00000393655,ENSCSAT00000011013,ENSBTAT00000027222,ENSECAT00000016227,ENSOART00000013945,XM_013973886.2,ENSCAFT00000003387
ENSG00000008197_TFAP2D,0.0138423,0.02002,0.0263788,0.0246633,0.0343686,0.0459378,unclassified,ENST00000008391,ENSCSAT00000011003,ENSBTAT00000027219,ENSECAT00000012863,ENSOART00000013805,XM_005696406.1,ENSCAFT00000003384
ENSG00000008226_DLEC1,0.318414,0.333454,0.349306,0.32109699999999997,0.33608000000000005,0.34968499999999997,nearly-neutral,ENST00000346219,ENSCSAT00000012299,ENSBTAT00000011298,ENSECAT00000021014,ENSOART00000000917,XM_018067178.1,ENSCAFT00000007951
ENSG00000008256_CYTH3,0.011042,0.014822499999999999,0.019018900000000002,0.0223556,0.0287163,0.0362839,unclassified,ENST00000396741,ENSCSAT00000015810,ENSBTAT00000009708,ENSECAT00000027059,ENSOART00000002065,XM_018040557.1,ENSCAFT00000045954
ENSG00000008277_ADAM22,0.11286600000000001,0.12504,0.136844,0.131802,0.147789,0.16301400000000002,unclassified,ENST00000265727,ENSCSAT00000010529,ENSBTAT00000009397,ENSECAT00000020549,ENSOART00000012420,XM_018047060.1,ENSCAFT00000047142
ENSG00000008282_SYPL1,0.383477,0.43323100000000003,0.511067,0.22205500000000003,0.254715,0.289164,adaptive,ENST00000011473,ENSCSAT00000009517,ENSBTAT00000026372,Null,ENSOART00000004778,XM_018047233.1,ENSCAFT00000006408
ENSG00000008283_CYB561,0.135193,0.156027,0.17894000000000002,0.132528,0.156818,0.183616,nearly-neutral,ENST00000542042,ENSCSAT00000001891,ENSBTAT00000027732,ENSECAT00000012097,Null,XM_018065325.1,ENSCAFT00000020662
ENSG00000008294_SPAG9,0.0654658,0.0716702,0.07863710000000002,0.0839364,0.0935044,0.10408599999999998,epistasis,ENST00000262013,ENSCSAT00000003541,ENSBTAT00000016326,ENSECAT00000016848,ENSOART00000003417,XM_018064845.1,ENSCAFT00000044365
ENSG00000008300_CELSR3,0.11707999999999999,0.122781,0.128363,0.161124,0.16861700000000002,0.176817,epistasis,ENST00000164024,ENSCSAT00000013505,ENSBTAT00000029126,ENSECAT00000017509,ENSOART00000017887,XM_018038271.1,ENSCAFT00000042870
ENSG00000008311_AASS,0.141025,0.15048599999999998,0.16389700000000001,0.163553,0.17618699999999998,0.190823,unclassified,ENST00000393376,ENSCSAT00000008668,ENSBTAT00000016090,ENSECAT00000022917,ENSOART00000020228,XM_018046980.1,ENSCAFT00000005673
ENSG00000008323_PLEKHG6,0.29770599999999997,0.317502,0.33581,0.314301,0.33526100000000003,0.354531,nearly-neutral,ENST00000011684,ENSCSAT00000008783,ENSBTAT00000005514,ENSECAT00000012823,ENSOART00000009279,XM_018048603.1,ENSCAFT00000039538
ENSG00000008324_SS18L2,0.0690371,0.09378510000000001,0.124392,0.10808,0.151304,0.197191,unclassified,ENST00000447630,Null,Null,ENSECAT00000000466,ENSOART00000003787,XM_005695580.3,ENSCAFT00000008514
ENSG00000008382_MPND,0.08165499999999999,0.0920375,0.103085,0.112802,0.13008599999999998,0.147584,epistasis,ENST00000596722,ENSCSAT00000008655,ENSBTAT00000007889,ENSECAT00000010080,ENSOART00000010854,XM_018050867.1,ENSCAFT00000030318
ENSG00000008394_MGST1,0.192768,0.220941,0.258722,0.174825,0.207488,0.242364,nearly-neutral,ENST00000396210,ENSCSAT00000006343,ENSBTAT00000011257,ENSECAT00000022028,ENSOART00000022424,XM_018048426.1,ENSCAFT00000020041
ENSG00000008405_CRY1,0.0515735,0.0611731,0.0750946,0.0706761,0.08534080000000001,0.101815,unclassified,ENST00000008527,ENSCSAT00000000957,ENSBTAT00000057061,ENSECAT00000016114,ENSOART00000019387,XM_013964057.2,ENSCAFT00000002826
ENSG00000008438_PGLYRP1,0.380819,0.432428,0.481813,0.257181,0.290661,0.323941,adaptive,ENST00000008938,ENSCSAT00000001108,ENSBTAT00000003414,Null,ENSOART00000011400,XM_018062639.1,ENSCAFT00000042940
ENSG00000008441_NFIX,0.0283401,0.038918,0.0524941,0.030246699999999998,0.0423451,0.0546799,unclassified,ENST00000592199,ENSCSAT00000004552,ENSBTAT00000024262,ENSECAT00000021213,ENSOART00000010382,XM_018051241.1,ENSCAFT00000026964
ENSG00000008513_ST3GAL1,0.145057,0.16308499999999998,0.182926,0.13178900000000002,0.148796,0.16633900000000001,nearly-neutral,ENST00000522652,ENSCSAT00000007919,ENSBTAT00000001538,ENSECAT00000022909,ENSOART00000005854,XM_018058595.1,ENSCAFT00000001774
